mechanism,n_agents,seed,auction_idx,agent_idx,truthful_valuation,truthful_utility,best_misreport_bid,best_misreport_utility,regret
weighted_aggregation,3,0,57,1,0.268294,0.079471,0.536587,0.095080,0.015609
weighted_aggregation,3,0,57,2,0.110627,0.027001,0.221255,0.029275,0.002274
second_price,3,0,58,0,0.314586,0.000000,0.078646,0.000000,0.000000
second_price,3,0,58,1,0.504732,0.000000,0.126183,0.000000,0.000000
second_price,3,0,58,2,0.691804,0.187072,0.518853,0.187072,0.000000
weighted_aggregation,3,0,58,0,0.314586,0.082661,0.629172,0.102853,0.020192
weighted_aggregation,3,0,58,1,0.504732,0.163217,1.009464,0.222257,0.059040
weighted_aggregation,3,0,58,2,0.691804,0.271994,1.383608,0.389008,0.117013
second_price,3,0,59,0,0.178979,0.000000,0.044745,0.000000,0.000000
second_price,3,0,59,1,0.820357,0.534177,0.410178,0.534177,0.000000
second_price,3,0,59,2,0.286179,0.000000,0.071545,0.000000,0.000000
weighted_aggregation,3,0,59,0,0.178979,0.037394,0.357959,0.042640,0.005246
weighted_aggregation,3,0,59,1,0.820357,0.387101,1.640713,0.548918,0.161818
weighted_aggregation,3,0,59,2,0.286179,0.073135,0.572359,0.089170,0.016035
second_price,3,0,60,0,0.647209,0.000000,0.161802,0.000000,0.000000
second_price,3,0,60,1,0.991572,0.344363,0.743679,0.344363,0.000000
second_price,3,0,60,2,0.415587,0.000000,0.103897,0.000000,0.000000
weighted_aggregation,3,0,60,0,0.647209,0.196524,1.294419,0.292356,0.095832
weighted_aggregation,3,0,60,1,0.991572,0.430357,1.983145,0.664143,0.233786
weighted_aggregation,3,0,60,2,0.415587,0.099661,0.831174,0.133929,0.034268
second_price,3,0,61,0,0.049524,0.000000,0.012381,0.000000,0.000000
second_price,3,0,61,1,0.394983,0.224442,0.197491,0.224442,0.000000
second_price,3,0,61,2,0.170541,0.000000,0.042635,0.000000,0.000000
weighted_aggregation,3,0,61,0,0.049524,0.012112,0.099048,0.012547,0.000435
weighted_aggregation,3,0,61,1,0.394983,0.154088,0.789965,0.191685,0.037598
weighted_aggregation,3,0,61,2,0.170541,0.051992,0.341081,0.058210,0.006218
second_price,3,0,62,0,0.490770,0.000000,0.122693,0.000000,0.000000
second_price,3,0,62,1,0.465443,0.000000,0.116361,0.000000,0.000000
second_price,3,0,62,2,0.583811,0.093041,0.583811,0.093041,0.000000
weighted_aggregation,3,0,62,0,0.490770,0.154824,0.981541,0.209679,0.054855
weighted_aggregation,3,0,62,1,0.465443,0.145922,0.930887,0.195619,0.049697
weighted_aggregation,3,0,62,2,0.583811,0.205011,1.167623,0.286434,0.081423
second_price,3,0,63,0,0.555225,0.160298,0.416418,0.160298,0.000000
second_price,3,0,63,1,0.373139,0.000000,0.093285,0.000000,0.000000
second_price,3,0,63,2,0.394927,0.000000,0.098732,0.000000,0.000000
weighted_aggregation,3,0,63,0,0.555225,0.204096,1.110449,0.278592,0.074496
weighted_aggregation,3,0,63,1,0.373139,0.112692,0.746278,0.143514,0.030822
weighted_aggregation,3,0,63,2,0.394927,0.121963,0.789853,0.156920,0.034957
second_price,3,0,64,0,0.802414,0.258223,0.601811,0.258223,0.000000
second_price,3,0,64,1,0.544191,0.000000,0.136048,0.000000,0.000000
second_price,3,0,64,2,0.542473,0.000000,0.135618,0.000000,0.000000
weighted_aggregation,3,0,64,0,0.802414,0.311191,1.604828,0.467837,0.156645
weighted_aggregation,3,0,64,1,0.544191,0.161406,1.088382,0.228051,0.066645
weighted_aggregation,3,0,64,2,0.542473,0.158240,1.084946,0.223427,0.065187
second_price,3,0,65,0,0.128589,0.000000,0.032147,0.000000,0.000000
second_price,3,0,65,1,0.148762,0.000000,0.037190,0.000000,0.000000
second_price,3,0,65,2,0.291819,0.143057,0.218864,0.143057,0.000000
weighted_aggregation,3,0,65,0,0.128589,0.038048,0.257179,0.041489,0.003441
weighted_aggregation,3,0,65,1,0.148762,0.046481,0.297524,0.051310,0.004829
weighted_aggregation,3,0,65,2,0.291819,0.106717,0.583637,0.127031,0.020314
second_price,3,0,66,0,0.589096,0.000000,0.147274,0.000000,0.000000
second_price,3,0,66,1,0.659388,0.047699,0.659388,0.047699,0.000000
second_price,3,0,66,2,0.611690,0.000000,0.152922,0.000000,0.000000
weighted_aggregation,3,0,66,0,0.589096,0.183712,1.178191,0.262960,0.079247
weighted_aggregation,3,0,66,1,0.659388,0.221230,1.318777,0.323201,0.101971
weighted_aggregation,3,0,66,2,0.611690,0.197482,1.223379,0.284713,0.087230
second_price,3,0,67,0,0.795080,0.088712,0.795080,0.088712,0.000000
second_price,3,0,67,1,0.706368,0.000000,0.176592,0.000000,0.000000
second_price,3,0,67,2,0.683247,0.000000,0.170812,0.000000,0.000000
weighted_aggregation,3,0,67,0,0.795080,0.278871,1.590160,0.431172,0.152301
weighted_aggregation,3,0,67,1,0.706368,0.215160,1.412735,0.326771,0.111611
weighted_aggregation,3,0,67,2,0.683247,0.208625,1.366494,0.314887,0.106262
second_price,3,0,68,0,0.334638,0.000000,0.083660,0.000000,0.000000
second_price,3,0,68,1,0.484788,0.150150,0.363591,0.150150,0.000000
second_price,3,0,68,2,0.160518,0.000000,0.040129,0.000000,0.000000
weighted_aggregation,3,0,68,0,0.334638,0.096872,0.669277,0.119547,0.022675
weighted_aggregation,3,0,68,1,0.484788,0.185654,0.969577,0.242837,0.057183
weighted_aggregation,3,0,68,2,0.160518,0.034258,0.321035,0.038354,0.004096
second_price,3,0,69,0,0.638059,0.000000,0.159515,0.000000,0.000000
second_price,3,0,69,1,0.627757,0.000000,0.156939,0.000000,0.000000
second_price,3,0,69,2,0.981980,0.343921,0.736485,0.343921,0.000000
weighted_aggregation,3,0,69,0,0.638059,0.169160,1.276118,0.253599,0.084439
weighted_aggregation,3,0,69,1,0.627757,0.165222,1.255515,0.246787,0.081564
weighted_aggregation,3,0,69,2,0.981980,0.402651,1.963960,0.635089,0.232437
second_price,3,0,70,0,0.464518,0.000000,0.116129,0.000000,0.000000
second_price,3,0,70,1,0.055597,0.000000,0.013899,0.000000,0.000000
second_price,3,0,70,2,0.571910,0.107392,0.571910,0.107392,0.000000
weighted_aggregation,3,0,70,0,0.464518,0.166408,0.929036,0.218326,0.051917
weighted_aggregation,3,0,70,1,0.055597,0.010434,0.111194,0.010882,0.000448
weighted_aggregation,3,0,70,2,0.571910,0.227206,1.143819,0.307440,0.080234
second_price,3,0,71,0,0.508726,0.000000,0.127181,0.000000,0.000000
second_price,3,0,71,1,0.898629,0.389903,0.673971,0.389903,0.000000
second_price,3,0,71,2,0.358767,0.000000,0.089692,0.000000,0.000000
weighted_aggregation,3,0,71,0,0.508726,0.148202,1.017452,0.205627,0.057425
weighted_aggregation,3,0,71,1,0.898629,0.393853,1.797257,0.588309,0.194456
weighted_aggregation,3,0,71,2,0.358767,0.089084,0.717534,0.114757,0.025673
second_price,3,0,72,0,0.030797,0.000000,0.007699,0.000000,0.000000
second_price,3,0,72,1,0.187096,0.000000,0.046774,0.000000,0.000000
second_price,3,0,72,2,0.481606,0.294510,0.240803,0.294510,0.000000
weighted_aggregation,3,0,72,0,0.030797,0.004645,0.061593,0.004751,0.000106
weighted_aggregation,3,0,72,1,0.187096,0.056136,0.374192,0.063593,0.007458
weighted_aggregation,3,0,72,2,0.481606,0.201441,0.963212,0.258839,0.057398
second_price,3,0,73,0,0.985529,0.134969,0.985529,0.134969,0.000000
second_price,3,0,73,1,0.138612,0.000000,0.034653,0.000000,0.000000
second_price,3,0,73,2,0.850559,0.000000,0.212640,0.000000,0.000000
weighted_aggregation,3,0,73,0,0.985529,0.423366,1.971057,0.655922,0.232556
weighted_aggregation,3,0,73,1,0.138612,0.020062,0.277223,0.022424,0.002362
weighted_aggregation,3,0,73,2,0.850559,0.311384,1.701119,0.483103,0.171719
second_price,3,0,74,0,0.949022,0.002989,0.949022,0.002989,0.000000
second_price,3,0,74,1,0.946033,0.000000,0.236508,0.000000,0.000000
second_price,3,0,74,2,0.811274,0.000000,0.202819,0.000000,0.000000
weighted_aggregation,3,0,74,0,0.949022,0.324450,1.898044,0.540039,0.215589
weighted_aggregation,3,0,74,1,0.946033,0.322319,1.892065,0.536386,0.214067
weighted_aggregation,3,0,74,2,0.811274,0.240610,1.622548,0.392448,0.151838
second_price,3,0,75,0,0.176346,0.000000,0.044087,0.000000,0.000000
second_price,3,0,75,1,0.782783,0.522843,0.391392,0.522843,0.000000
second_price,3,0,75,2,0.259941,0.000000,0.064985,0.000000,0.000000
weighted_aggregation,3,0,75,0,0.176346,0.043074,0.352692,0.048972,0.005898
weighted_aggregation,3,0,75,1,0.782783,0.363518,1.565566,0.511255,0.147737
weighted_aggregation,3,0,75,2,0.259941,0.067490,0.519881,0.080868,0.013378
second_price,3,0,76,0,0.631924,0.000000,0.157981,0.000000,0.000000
second_price,3,0,76,1,0.779522,0.100503,0.779522,0.100503,0.000000
second_price,3,0,76,2,0.679019,0.000000,0.169755,0.000000,0.000000
weighted_aggregation,3,0,76,0,0.631924,0.194013,1.263847,0.286315,0.092302
weighted_aggregation,3,0,76,1,0.779522,0.267409,1.559043,0.408714,0.141306
weighted_aggregation,3,0,76,2,0.679019,0.221922,1.358037,0.332117,0.110196
second_price,3,0,77,0,0.350962,0.000000,0.087741,0.000000,0.000000
second_price,3,0,77,1,0.395819,0.000000,0.098955,0.000000,0.000000
second_price,3,0,77,2,0.881223,0.485405,0.440612,0.485405,0.000000
weighted_aggregation,3,0,77,0,0.350962,0.093709,0.701924,0.119673,0.025964
weighted_aggregation,3,0,77,1,0.395819,0.102330,0.791637,0.133868,0.031538
weighted_aggregation,3,0,77,2,0.881223,0.397078,1.762446,0.583901,0.186823
second_price,3,0,78,0,0.413255,0.000000,0.103314,0.000000,0.000000
second_price,3,0,78,1,0.839749,0.000000,0.209937,0.000000,0.000000
second_price,3,0,78,2,0.841562,0.001813,0.841562,0.001813,0.000000
weighted_aggregation,3,0,78,0,0.413255,0.098369,0.826509,0.132085,0.033717
weighted_aggregation,3,0,78,1,0.839749,0.311642,1.679497,0.482527,0.170885
weighted_aggregation,3,0,78,2,0.841562,0.313135,1.683123,0.484913,0.171777
second_price,3,0,79,0,0.602350,0.000000,0.150588,0.000000,0.000000
second_price,3,0,79,1,0.069442,0.000000,0.017360,0.000000,0.000000
second_price,3,0,79,2,0.761805,0.159455,0.761805,0.159455,0.000000
weighted_aggregation,3,0,79,0,0.602350,0.216042,1.204701,0.303652,0.087610
weighted_aggregation,3,0,79,1,0.069442,0.012356,0.138883,0.013045,0.000689
weighted_aggregation,3,0,79,2,0.761805,0.319955,1.523610,0.461417,0.141462
second_price,3,0,80,0,0.261867,0.000000,0.065467,0.000000,0.000000
second_price,3,0,80,1,0.340734,0.078867,0.340734,0.078867,0.000000
second_price,3,0,80,2,0.087460,0.000000,0.021865,0.000000,0.000000
weighted_aggregation,3,0,80,0,0.261867,0.087823,0.523734,0.103509,0.015686
weighted_aggregation,3,0,80,1,0.340734,0.124772,0.681468,0.152500,0.027728
weighted_aggregation,3,0,80,2,0.087460,0.022885,0.174920,0.024337,0.001452
second_price,3,0,81,0,0.410441,0.000000,0.102610,0.000000,0.000000
second_price,3,0,81,1,0.294110,0.000000,0.073527,0.000000,0.000000
second_price,3,0,81,2,0.688457,0.278016,0.516343,0.278016,0.000000
weighted_aggregation,3,0,81,0,0.410441,0.123697,0.820882,0.161020,0.037323
weighted_aggregation,3,0,81,1,0.294110,0.078389,0.588220,0.096083,0.017695
weighted_aggregation,3,0,81,2,0.688457,0.279233,1.376915,0.394941,0.115707
second_price,3,0,82,0,0.489642,0.000000,0.122410,0.000000,0.000000
second_price,3,0,82,1,0.658370,0.168728,0.493777,0.168728,0.000000
second_price,3,0,82,2,0.294708,0.000000,0.073677,0.000000,0.000000
weighted_aggregation,3,0,82,0,0.489642,0.161145,0.979283,0.217290,0.056145
weighted_aggregation,3,0,82,1,0.658370,0.256205,1.316739,0.362082,0.105877
weighted_aggregation,3,0,82,2,0.294708,0.077132,0.589415,0.094686,0.017554
second_price,3,0,83,0,0.006738,0.000000,0.001685,0.000000,0.000000
second_price,3,0,83,1,0.381478,0.000000,0.095370,0.000000,0.000000
second_price,3,0,83,2,0.909139,0.527661,0.454570,0.527661,0.000000
weighted_aggregation,3,0,83,0,0.006738,-0.001603,0.001685,-0.001597,0.000006
weighted_aggregation,3,0,83,1,0.381478,0.110220,0.762957,0.141924,0.031704
weighted_aggregation,3,0,83,2,0.909139,0.453909,1.818278,0.646504,0.192596
second_price,3,0,84,0,0.522785,0.000000,0.130696,0.000000,0.000000
second_price,3,0,84,1,0.564944,0.000000,0.141236,0.000000,0.000000
second_price,3,0,84,2,0.911451,0.346507,0.683588,0.346507,0.000000
weighted_aggregation,3,0,84,0,0.522785,0.142597,1.045570,0.201239,0.058642
weighted_aggregation,3,0,84,1,0.564944,0.160816,1.129888,0.230939,0.070123
weighted_aggregation,3,0,84,2,0.911451,0.377631,1.822901,0.578579,0.200948
second_price,3,0,85,0,0.550504,0.000000,0.137626,0.000000,0.000000
second_price,3,0,85,1,0.760590,0.093951,0.760590,0.093951,0.000000
second_price,3,0,85,2,0.666639,0.000000,0.166660,0.000000,0.000000
weighted_aggregation,3,0,85,0,0.550504,0.157986,1.101007,0.224805,0.066819
weighted_aggregation,3,0,85,1,0.760590,0.274432,1.521180,0.413835,0.139404
weighted_aggregation,3,0,85,2,0.666639,0.218602,1.333278,0.323269,0.104666
second_price,3,0,86,0,0.854887,0.380702,0.641165,0.380702,0.000000
second_price,3,0,86,1,0.474185,0.000000,0.118546,0.000000,0.000000
second_price,3,0,86,2,0.430545,0.000000,0.107636,0.000000,0.000000
weighted_aggregation,3,0,86,0,0.854887,0.359774,1.709775,0.536040,0.176266
weighted_aggregation,3,0,86,1,0.474185,0.135503,0.948370,0.184915,0.049412
weighted_aggregation,3,0,86,2,0.430545,0.117390,0.861090,0.156925,0.039535
second_price,3,0,87,0,0.757346,0.461184,0.378673,0.461184,0.000000
second_price,3,0,87,1,0.296162,0.000000,0.074041,0.000000,0.000000
second_price,3,0,87,2,0.269112,0.000000,0.067278,0.000000,0.000000
weighted_aggregation,3,0,87,0,0.757346,0.334548,1.514693,0.474164,0.139615
weighted_aggregation,3,0,87,1,0.296162,0.079499,0.592325,0.097463,0.017964
weighted_aggregation,3,0,87,2,0.269112,0.070971,0.538224,0.085653,0.014683
second_price,3,0,88,0,0.847819,0.528434,0.423910,0.528434,0.000000
second_price,3,0,88,1,0.319385,0.000000,0.079846,0.000000,0.000000
second_price,3,0,88,2,0.089565,0.000000,0.022391,0.000000,0.000000
weighted_aggregation,3,0,88,0,0.847819,0.408127,1.695638,0.577988,0.169861
weighted_aggregation,3,0,88,1,0.319385,0.084507,0.638770,0.104989,0.020482
weighted_aggregation,3,0,88,2,0.089565,0.017071,0.179131,0.018280,0.001210
second_price,3,0,89,0,0.053444,0.000000,0.013361,0.000000,0.000000
second_price,3,0,89,1,0.797773,0.348877,0.598330,0.348877,0.000000
second_price,3,0,89,2,0.448896,0.000000,0.112224,0.000000,0.000000
weighted_aggregation,3,0,89,0,0.053444,0.007030,0.106888,0.007328,0.000298
weighted_aggregation,3,0,89,1,0.797773,0.358455,1.595546,0.510321,0.151866
weighted_aggregation,3,0,89,2,0.448896,0.138628,0.897792,0.183529,0.044901
second_price,3,0,90,0,0.653422,0.000000,0.163355,0.000000,0.000000
second_price,3,0,90,1,0.248730,0.000000,0.062183,0.000000,0.000000
second_price,3,0,90,2,0.922893,0.269471,0.692170,0.269471,0.000000
weighted_aggregation,3,0,90,0,0.653422,0.215446,1.306844,0.316163,0.100717
weighted_aggregation,3,0,90,1,0.248730,0.053521,0.497460,0.064550,0.011028
weighted_aggregation,3,0,90,2,0.922893,0.399070,1.845786,0.602413,0.203344
second_price,3,0,91,0,0.872729,0.000000,0.218182,0.000000,0.000000
second_price,3,0,91,1,0.746855,0.000000,0.186714,0.000000,0.000000
second_price,3,0,91,2,0.996665,0.123935,0.996665,0.123935,0.000000
weighted_aggregation,3,0,91,0,0.872729,0.282770,1.745459,0.462805,0.180034
weighted_aggregation,3,0,91,1,0.746855,0.213764,1.493710,0.340502,0.126738
weighted_aggregation,3,0,91,2,0.996665,0.362606,1.993329,0.598287,0.235681
second_price,3,0,92,0,0.206657,0.000000,0.051664,0.000000,0.000000
second_price,3,0,92,1,0.662724,0.302943,0.497043,0.302943,0.000000
second_price,3,0,92,2,0.359781,0.000000,0.089945,0.000000,0.000000
weighted_aggregation,3,0,92,0,0.206657,0.050410,0.413314,0.058401,0.007991
weighted_aggregation,3,0,92,1,0.662724,0.277419,1.325447,0.385470,0.108051
weighted_aggregation,3,0,92,2,0.359781,0.104923,0.719562,0.132493,0.027571
second_price,3,0,93,0,0.916521,0.126391,0.916521,0.126391,0.000000
second_price,3,0,93,1,0.027519,0.000000,0.006880,0.000000,0.000000
second_price,3,0,93,2,0.790131,0.000000,0.197533,0.000000,0.000000
weighted_aggregation,3,0,93,0,0.916521,0.396126,1.833042,0.598658,0.202532
weighted_aggregation,3,0,93,1,0.027519,0.002161,0.055038,0.002211,0.000049
weighted_aggregation,3,0,93,2,0.790131,0.297725,1.580261,0.448533,0.150809
second_price,3,0,94,0,0.136563,0.000000,0.034141,0.000000,0.000000
second_price,3,0,94,1,0.869979,0.687641,0.217495,0.687641,0.000000
second_price,3,0,94,2,0.182337,0.000000,0.045584,0.000000,0.000000
weighted_aggregation,3,0,94,0,0.136563,0.026919,0.273127,0.029802,0.002883
weighted_aggregation,3,0,94,1,0.869979,0.434011,1.739957,0.609595,0.175583
weighted_aggregation,3,0,94,2,0.182337,0.039918,0.364674,0.045591,0.005672
second_price,3,0,95,0,0.318945,0.000000,0.079736,0.000000,0.000000
second_price,3,0,95,1,0.777489,0.458544,0.388745,0.458544,0.000000
second_price,3,0,95,2,0.306932,0.000000,0.076733,0.000000,0.000000
weighted_aggregation,3,0,95,0,0.318945,0.083455,0.637890,0.103876,0.020421
weighted_aggregation,3,0,95,1,0.777489,0.341610,1.554978,0.488695,0.147085
weighted_aggregation,3,0,95,2,0.306932,0.080832,0.613864,0.099934,0.019102
second_price,3,0,96,0,0.295547,0.000000,0.073887,0.000000,0.000000
second_price,3,0,96,1,0.949751,0.654203,0.474875,0.654203,0.000000
second_price,3,0,96,2,0.243440,0.000000,0.060860,0.000000,0.000000
weighted_aggregation,3,0,96,0,0.295547,0.073819,0.591094,0.091113,0.017294
weighted_aggregation,3,0,96,1,0.949751,0.468663,1.899501,0.677855,0.209192
weighted_aggregation,3,0,96,2,0.243440,0.056990,0.486881,0.068097,0.011108
second_price,3,0,97,0,0.993583,0.335289,0.745187,0.335289,0.000000
second_price,3,0,97,1,0.658294,0.000000,0.164573,0.000000,0.000000
second_price,3,0,97,2,0.404167,0.000000,0.101042,0.000000,0.000000
weighted_aggregation,3,0,97,0,0.993583,0.430471,1.987166,0.664617,0.234146
weighted_aggregation,3,0,97,1,0.658294,0.192925,1.316588,0.288086,0.095161
weighted_aggregation,3,0,97,2,0.404167,0.086951,0.808333,0.116124,0.029173
second_price,3,0,98,0,0.501993,0.000000,0.125498,0.000000,0.000000
second_price,3,0,98,1,0.214188,0.000000,0.053547,0.000000,0.000000
second_price,3,0,98,2,0.774025,0.272032,0.580518,0.272032,0.000000
weighted_aggregation,3,0,98,0,0.501993,0.159202,1.003986,0.216839,0.057637
weighted_aggregation,3,0,98,1,0.214188,0.047550,0.428377,0.055652,0.008103
weighted_aggregation,3,0,98,2,0.774025,0.325132,1.548049,0.469770,0.144639
second_price,3,0,99,0,0.025033,0.000000,0.006258,0.000000,0.000000
second_price,3,0,99,1,0.483267,0.338414,0.241633,0.338414,0.000000
second_price,3,0,99,2,0.144853,0.000000,0.036213,0.000000,0.000000
weighted_aggregation,3,0,99,0,0.025033,0.004852,0.050066,0.004942,0.000089
weighted_aggregation,3,0,99,1,0.483267,0.205290,0.966534,0.263135,0.057845
weighted_aggregation,3,0,99,2,0.144853,0.042415,0.289705,0.046808,0.004393
second_price,3,0,100,0,0.335898,0.040735,0.335898,0.040735,0.000000
second_price,3,0,100,1,0.295164,0.000000,0.073791,0.000000,0.000000
second_price,3,0,100,2,0.268740,0.000000,0.067185,0.000000,0.000000
weighted_aggregation,3,0,100,0,0.335898,0.114090,0.671797,0.140290,0.026200
weighted_aggregation,3,0,100,1,0.295164,0.096194,0.590327,0.116013,0.019819
weighted_aggregation,3,0,100,2,0.268740,0.084874,0.537480,0.100986,0.016112
second_price,3,0,101,0,0.891058,0.566101,0.445529,0.566101,0.000000
second_price,3,0,101,1,0.324957,0.000000,0.081239,0.000000,0.000000
second_price,3,0,101,2,0.282875,0.000000,0.070719,0.000000,0.000000
weighted_aggregation,3,0,101,0,0.891058,0.419110,1.782116,0.607878,0.188769
weighted_aggregation,3,0,101,1,0.324957,0.084741,0.649915,0.106306,0.021566
weighted_aggregation,3,0,101,2,0.282875,0.070081,0.565750,0.085766,0.015685
second_price,3,0,102,0,0.349332,0.051080,0.349332,0.051080,0.000000
second_price,3,0,102,1,0.298251,0.000000,0.074563,0.000000,0.000000
second_price,3,0,102,2,0.073902,0.000000,0.018476,0.000000,0.000000
weighted_aggregation,3,0,102,0,0.349332,0.124040,0.698664,0.152387,0.028347
weighted_aggregation,3,0,102,1,0.298251,0.103388,0.596503,0.124182,0.020794
weighted_aggregation,3,0,102,2,0.073902,0.018900,0.147804,0.019921,0.001021
second_price,3,0,103,0,0.649744,0.000000,0.162436,0.000000,0.000000
second_price,3,0,103,1,0.291087,0.000000,0.072772,0.000000,0.000000
second_price,3,0,103,2,0.986037,0.336293,0.739528,0.336293,0.000000
weighted_aggregation,3,0,103,0,0.649744,0.198827,1.299488,0.293950,0.095123
weighted_aggregation,3,0,103,1,0.291087,0.059348,0.582174,0.073779,0.014432
weighted_aggregation,3,0,103,2,0.986037,0.437778,1.972074,0.667052,0.229273
second_price,3,0,104,0,0.389408,0.000000,0.097352,0.000000,0.000000
second_price,3,0,104,1,0.900702,0.348252,0.675526,0.348252,0.000000
second_price,3,0,104,2,0.552450,0.000000,0.138112,0.000000,0.000000
weighted_aggregation,3,0,104,0,0.389408,0.098827,0.778815,0.129804,0.030977
weighted_aggregation,3,0,104,1,0.900702,0.386792,1.801404,0.582703,0.195910
weighted_aggregation,3,0,104,2,0.552450,0.163783,1.104899,0.232153,0.068370
second_price,3,0,105,0,0.753915,0.000000,0.188479,0.000000,0.000000
second_price,3,0,105,1,0.924243,0.117368,0.924243,0.117368,0.000000
second_price,3,0,105,2,0.806875,0.000000,0.201719,0.000000,0.000000
